combination_woo_id,combination_parent_woo_id,combination_sku,combination_name,combination_current_price,combination_price_missing,component_sku,component_quantity,component_item_id,component_woo_id,component_target_key,combination_component_count,component_combination_count,relationship_type,possible_duplicate_component_woo_id,edge_rule,edge_confidence,propagation_status
4010,3648,0504009|0728001|0606001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con una capa de látex, 90x200x14,5 cm, Granate",409.99,NO,0728001,1,728001,,728001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4014,3648,0504009|0728001|0607001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con una capa de látex, 90x200x14,5 cm, Rojo",409.99,NO,0728001,1,728001,,728001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4009,3648,0504009|0728001|0608001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con una capa de látex, 90x200x14,5 cm, Crudo",409.99,NO,0728001,1,728001,,728001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4007,3648,0504009|0728001|0609001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con una capa de látex, 90x200x14,5 cm, Azul",409.99,NO,0728001,1,728001,,728001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4006,3648,0504009|0728001|0615001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con una capa de látex, 90x200x14,5 cm, Amarillo",409.99,NO,0728001,1,728001,,728001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4013,3648,0504009|0728001|0616001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con una capa de látex, 90x200x14,5 cm, Negro",409.99,NO,0728001,1,728001,,728001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4017,3648,0504009|0730001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con dos capas de látex, 90x200x14,5 cm, Sin funda",433.99,NO,0730001,1,730001,,730001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4022,3648,0504009|0730001|0606001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con dos capas de látex, 90x200x14,5 cm, Granate",457.99,NO,0730001,1,730001,,730001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4026,3648,0504009|0730001|0607001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con dos capas de látex, 90x200x14,5 cm, Rojo",457.99,NO,0730001,1,730001,,730001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4021,3648,0504009|0730001|0608001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con dos capas de látex, 90x200x14,5 cm, Crudo",457.99,NO,0730001,1,730001,,730001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4019,3648,0504009|0730001|0609001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con dos capas de látex, 90x200x14,5 cm, Azul",457.99,NO,0730001,1,730001,,730001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4018,3648,0504009|0730001|0615001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con dos capas de látex, 90x200x14,5 cm, Amarillo",457.99,NO,0730001,1,730001,,730001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4025,3648,0504009|0730001|0616001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con dos capas de látex, 90x200x14,5 cm, Negro",457.99,NO,0730001,1,730001,,730001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4065,3648,0504010|0724003,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón, 140x200x14,5 cm, Sin funda",377.99,NO,0724003,1,724003,,724003,2,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4069,3648,0504010|0724003|0606002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón, 140x200x14,5 cm, Granate",409.99,NO,0724003,1,724003,,724003,3,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4073,3648,0504010|0724003|0607002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón, 140x200x14,5 cm, Rojo",409.99,NO,0724003,1,724003,,724003,3,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4068,3648,0504010|0724003|0608002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón, 140x200x14,5 cm, Crudo",409.99,NO,0724003,1,724003,,724003,3,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4075,3648,0504010|0724003|0614002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón, 140x200x14,5 cm, Verde",409.99,NO,0724003,1,724003,,724003,3,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4066,3648,0504010|0724003|0615002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón, 140x200x14,5 cm, Amarillo",409.99,NO,0724003,1,724003,,724003,3,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4072,3648,0504010|0724003|0616002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón, 140x200x14,5 cm, Negro",409.99,NO,0724003,1,724003,,724003,3,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4041,3648,0504010|0728002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con una capa de látex, 140x200x14,5 cm, Sin funda",441.90,NO,0728002,1,728002,,728002,2,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4046,3648,0504010|0728002|0606002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con una capa de látex, 140x200x14,5 cm, Granate",473.99,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4050,3648,0504010|0728002|0607002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con una capa de látex, 140x200x14,5 cm, Rojo",473.99,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4045,3648,0504010|0728002|0608002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con una capa de látex, 140x200x14,5 cm, Crudo",473.99,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4043,3648,0504010|0728002|0609002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con una capa de látex, 140x200x14,5 cm, Azul",473.99,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4052,3648,0504010|0728002|0614002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con una capa de látex, 140x200x14,5 cm, Verde",473.99,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4042,3648,0504010|0728002|0615002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con una capa de látex, 140x200x14,5 cm, Amarillo",473.99,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4049,3648,0504010|0728002|0616002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con una capa de látex, 140x200x14,5 cm, Negro",473.99,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4053,3648,0504010|0730002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con dos capas de látex, 140x200x14,5 cm, Sin funda",665.99,NO,0730002,1,730002,,730002,2,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4058,3648,0504010|0730002|0606002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con dos capas de látex, 140x200x14,5 cm, Granate",705.99,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4062,3648,0504010|0730002|0607002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con dos capas de látex, 140x200x14,5 cm, Rojo",705.99,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4057,3648,0504010|0730002|0608002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con dos capas de látex, 140x200x14,5 cm, Crudo",705.99,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4055,3648,0504010|0730002|0609002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con dos capas de látex, 140x200x14,5 cm, Azul",705.99,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4064,3648,0504010|0730002|0614002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con dos capas de látex, 140x200x14,5 cm, Verde",705.99,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4054,3648,0504010|0730002|0615002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con dos capas de látex, 140x200x14,5 cm, Amarillo",705.99,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4061,3648,0504010|0730002|0616002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con dos capas de látex, 140x200x14,5 cm, Negro",705.99,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4076,3648,0504010|1253003,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Sin funda",362.99,NO,1253003,1,1253003,,1253003,2,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4081,3648,0504010|1253003|0606002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Granate",431.99,NO,1253003,1,1253003,,1253003,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4085,3648,0504010|1253003|0607002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Rojo",431.99,NO,1253003,1,1253003,,1253003,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4080,3648,0504010|1253003|0608002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Crudo",431.99,NO,1253003,1,1253003,,1253003,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4078,3648,0504010|1253003|0609002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Azul",431.99,NO,1253003,1,1253003,,1253003,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4087,3648,0504010|1253003|0614002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Verde",431.99,NO,1253003,1,1253003,,1253003,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4077,3648,0504010|1253003|0615002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Amarillo",553.48,NO,1253003,1,1253003,,1253003,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4084,3648,0504010|1253003|0616002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Negro",431.99,NO,1253003,1,1253003,,1253003,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4100,3648,0504010|1254005,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Sin funda",362.99,NO,1254005,1,1254005,,1254005,2,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4105,3648,0504010|1254005|0606002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Granate",431.99,NO,1254005,1,1254005,,1254005,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4109,3648,0504010|1254005|0607002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Rojo",431.99,NO,1254005,1,1254005,,1254005,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4104,3648,0504010|1254005|0608002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Crudo",431.99,NO,1254005,1,1254005,,1254005,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4102,3648,0504010|1254005|0609002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Azul",431.99,NO,1254005,1,1254005,,1254005,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4111,3648,0504010|1254005|0614002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Verde",431.99,NO,1254005,1,1254005,,1254005,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4101,3648,0504010|1254005|0615002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Amarillo",431.99,NO,1254005,1,1254005,,1254005,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4108,3648,0504010|1254005|0616002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Negro",431.99,NO,1254005,1,1254005,,1254005,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4484,3652,0504011|0724003,"Futón de algodón, 140x200x14,5 cm, Sin funda",649.58,NO,0724003,1,724003,,724003,2,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4488,3652,0504011|0724003|0608002,"Futón de algodón, 140x200x14,5 cm, Crudo",721.58,NO,0724003,1,724003,,724003,3,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4492,3652,0504011|0724003|0616002,"Futón de algodón, 140x200x14,5 cm, Negro",721.58,NO,0724003,1,724003,,724003,3,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6093,3652,0504011|0724003|0617002,"Futón de algodón, 140x200x14,5 cm, Gris jaspeado",721.58,NO,0724003,1,724003,,724003,3,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6094,3652,0504011|0724003|0619002,"Futón de algodón, 140x200x14,5 cm, Beige jaspeado",721.58,NO,0724003,1,724003,,724003,3,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11127,3652,0504011|0724003|0619009,"Futón de algodón, 140x200x14,5 cm, Marrón",721.58,NO,0724003,1,724003,,724003,3,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4460,3652,0504011|0728002,"Futón con una capa de látex, 140x200x14,5 cm, Sin funda",738.42,NO,0728002,1,728002,,728002,2,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4464,3652,0504011|0728002|0608002,"Futón con una capa de látex, 140x200x14,5 cm, Crudo",810.42,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4468,3652,0504011|0728002|0616002,"Futón con una capa de látex, 140x200x14,5 cm, Negro",810.42,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9458,3652,0504011|0728002|0617002,"Futón con una capa de látex, 140x200x14,5 cm, Gris jaspeado",810.42,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9459,3652,0504011|0728002|0619002,"Futón con una capa de látex, 140x200x14,5 cm, Beige jaspeado",810.42,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11128,3652,0504011|0728002|0619009,"Futón con una capa de látex, 140x200x14,5 cm, Marrón",810.42,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4472,3652,0504011|0730002,"Futón con dos capas de látex, 140x200x14,5 cm, Sin funda",853.50,NO,0730002,1,730002,,730002,2,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4476,3652,0504011|0730002|0608002,"Futón con dos capas de látex, 140x200x14,5 cm, Crudo",925.50,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4480,3652,0504011|0730002|0616002,"Futón con dos capas de látex, 140x200x14,5 cm, Negro",925.50,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6095,3652,0504011|0730002|0617002,"Futón con dos capas de látex, 140x200x14,5 cm, Gris jaspeado",925.50,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6096,3652,0504011|0730002|0619002,"Futón con dos capas de látex, 140x200x14,5 cm, Beige jaspeado",925.50,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11129,3652,0504011|0730002|0619009,"Futón con dos capas de látex, 140x200x14,5 cm, Marrón",925.50,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3993,3647,0504012|0724003,"Futón de algodón, 140x200x14,5 cm, Sin funda",715.90,NO,0724003,1,724003,,724003,2,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3997,3647,0504012|0724003|0608002,"Futón de algodón, 140x200x14,5 cm, Crudo",787.90,NO,0724003,1,724003,,724003,3,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4001,3647,0504012|0724003|0616002,"Futón de algodón, 140x200x14,5 cm, Negro",787.90,NO,0724003,1,724003,,724003,3,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6298,3647,0504012|0724003|0617002,"Futón de algodón, 140x200x14,5 cm, Gris jaspeado",787.90,NO,0724003,1,724003,,724003,3,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6304,3647,0504012|0724003|0619002,"Futón de algodón, 140x200x14,5 cm, Beige jaspeado",787.90,NO,0724003,1,724003,,724003,3,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11119,3647,0504012|0724003|0619009,"Futón de algodón, 140x200x14,5 cm, Marrón",787.90,NO,0724003,1,724003,,724003,3,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3933,3647,0504012|0728002,"Futón con una capa de látex, 140x200x14,5 cm, Sin funda",799.90,NO,0728002,1,728002,,728002,2,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3937,3647,0504012|0728002|0608002,"Futón con una capa de látex, 140x200x14,5 cm, Crudo",871.90,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3941,3647,0504012|0728002|0616002,"Futón con una capa de látex, 140x200x14,5 cm, Negro",871.90,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6307,3647,0504012|0728002|0617002,"Futón con una capa de látex, 140x200x14,5 cm, Gris jaspeado",871.90,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6308,3647,0504012|0728002|0619002,"Futón con una capa de látex, 140x200x14,5 cm, Beige jaspeado",871.90,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11120,3647,0504012|0728002|0619009,"Futón con una capa de látex, 140x200x14,5 cm, Marrón",871.90,NO,0728002,1,728002,,728002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3921,3647,0504012|0730002,"Futón con dos capas de látex, 140x200x14,5 cm, Sin funda",919.90,NO,0730002,1,730002,,730002,2,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3925,3647,0504012|0730002|0608002,"Futón con dos capas de látex, 140x200x14,5 cm, Crudo",991.90,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3929,3647,0504012|0730002|0616002,"Futón con dos capas de látex, 140x200x14,5 cm, Negro",991.90,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6305,3647,0504012|0730002|0617002,"Futón con dos capas de látex, 140x200x14,5 cm, Gris jaspeado",991.90,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6306,3647,0504012|0730002|0619002,"Futón con dos capas de látex, 140x200x14,5 cm, Beige jaspeado",991.90,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11121,3647,0504012|0730002|0619009,"Futón con dos capas de látex, 140x200x14,5 cm, Marrón",991.90,NO,0730002,1,730002,,730002,3,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11663,11662,0726007A|0606001A,"13 cm, 4 cm, 80x200x13 cm, Crudo",226,NO,0606001A,1,,10497,10497,2,1,MANY_TO_ONE,NO,EXACT_FULL_SKU_NO_SUFFIX_NORMALIZATION,HIGH,READ_ONLY_NOT_IMPLEMENTED
11653,11652,1242002A|0609007B,Violeta,169,NO,0609007B,1,,10035,10035,2,1,MANY_TO_ONE,NO,EXACT_FULL_SKU_NO_SUFFIX_NORMALIZATION,HIGH,READ_ONLY_NOT_IMPLEMENTED
4590,3658,0201001|0201001|1249001|1249001|0608007|0608007,"Crudo, Crudo, Crudo, Crudo",749.90,NO,0608007,2,608007,,608007,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4628,3658,0201001|0201001|1249001|1249001|0608007|0619007,"Crudo, Crudo, Crudo, Marrón",749.90,NO,0608007,1,608007,,608007,4,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
